,round,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,home_code,target_home,target_away,target_draw
1274,23,3.0,0.0,1.3,0.3,37.0,16,7.0,5.0,14.7,0.0,0.0,0.0,1,16,15,5,14,1,0,0
1275,26,2.0,1.0,0.4,1.4,35.0,16,8.0,4.0,24.1,1.0,0.0,0.0,0,10,15,5,14,1,0,0
1276,27,2.0,1.0,0.8,1.2,29.0,16,8.0,4.0,16.5,0.0,0.0,0.0,1,0,13,6,14,1,0,0
1277,28,0.0,1.0,0.8,0.7,44.0,16,9.0,2.0,19.1,1.0,0.0,0.0,0,7,20,0,14,0,1,0
1278,24,0.0,1.0,1.0,0.8,37.0,12,14.0,3.0,14.8,1.0,0.0,0.0,0,17,20,2,14,0,1,0
1279,31,3.0,0.0,2.2,1.0,42.0,12,16.0,6.0,21.2,0.0,0.0,0.0,1,5,15,6,14,1,0,0
1280,0,1.0,2.0,1.0,2.0,42.0,16,15.0,2.0,17.7,0.0,0.0,0.0,1,17,12,5,14,0,1,0
1281,22,1.0,2.0,0.2,1.5,20.0,20,6.0,2.0,21.7,0.0,0.0,0.0,1,5,16,6,14,0,1,0
1282,32,1.0,2.0,0.5,2.0,22.0,20,3.0,2.0,18.4,0.0,0.0,0.0,0,12,17,5,14,0,1,0
1283,33,1.0,2.0,0.4,1.0,37.0,16,4.0,2.0,11.1,0.0,0.0,0.0,1,0,15,5,14,0,1,0
1284,34,0.0,0.0,0.2,0.9,39.0,16,6.0,3.0,17.8,0.0,0.0,0.0,0,6,15,5,14,0,0,1
1285,35,0.0,2.0,0.4,1.3,41.0,16,6.0,1.0,25.6,0.0,0.0,0.0,1,10,15,5,14,0,1,0
1286,36,2.0,3.0,1.6,1.9,28.0,16,13.0,8.0,17.5,0.0,0.0,0.0,0,13,17,5,14,0,1,0
1287,37,0.0,1.0,1.8,0.8,67.0,16,27.0,6.0,19.6,1.0,0.0,0.0,1,4,15,5,14,0,1,0
1288,1,0.0,0.0,0.4,1.1,50.0,16,6.0,0.0,19.6,0.0,0.0,0.0,0,16,15,5,14,0,0,1
1289,3,2.0,1.0,2.2,1.6,40.0,16,18.0,6.0,16.5,0.0,0.0,0.0,1,2,15,5,14,1,0,0
1290,5,0.0,3.0,1.0,2.5,59.0,16,16.0,4.0,20.0,2.0,0.0,0.0,1,18,15,5,14,0,1,0
1291,6,1.0,1.0,1.5,1.8,25.0,20,8.0,5.0,13.1,0.0,0.0,0.0,0,7,19,2,14,0,0,1
1292,7,1.0,2.0,0.6,1.8,51.0,6,12.0,4.0,18.7,1.0,0.0,0.0,1,19,16,6,14,0,1,0
1293,9,0.0,0.0,0.4,0.2,53.0,20,9.0,0.0,18.1,0.0,0.0,0.0,1,8,15,5,14,0,0,1
1294,10,0.0,4.0,0.5,2.9,26.0,19,6.0,2.0,15.0,0.0,0.0,0.0,0,11,15,2,14,0,1,0
1295,13,0.0,2.0,0.7,2.6,36.0,20,14.0,3.0,19.0,0.0,0.0,0.0,1,13,20,2,14,0,1,0
1296,14,1.0,2.0,0.5,1.3,35.0,20,9.0,2.0,15.9,0.0,0.0,0.0,0,5,17,5,14,0,1,0
1297,16,2.0,1.0,1.1,1.4,25.0,20,6.0,1.0,21.9,0.0,1.0,1.0,1,12,20,1,14,1,0,0
1298,17,0.0,1.0,0.4,2.2,29.0,20,8.0,2.0,19.3,0.0,0.0,0.0,0,17,12,5,14,0,1,0
1299,18,1.0,1.0,0.4,2.3,41.0,6,9.0,3.0,18.5,0.0,0.0,0.0,0,19,20,0,14,0,0,1
1300,21,0.0,2.0,1.1,2.0,44.0,20,17.0,2.0,19.7,1.0,0.0,0.0,0,18,17,5,14,0,1,0
1301,23,3.0,2.0,2.4,1.1,45.0,4,18.0,6.0,19.4,0.0,0.0,1.0,1,7,15,5,14,1,0,0
1302,24,2.0,2.0,1.1,1.3,51.0,20,12.0,4.0,22.4,1.0,0.0,0.0,0,2,15,5,14,0,0,1
1303,25,0.0,2.0,0.1,0.8,30.0,20,3.0,1.0,33.5,0.0,0.0,0.0,0,0,20,0,14,0,1,0
1304,26,0.0,1.0,0.9,0.9,53.0,20,18.0,5.0,19.2,2.0,0.0,0.0,1,6,15,5,14,0,1,0
1305,27,1.0,0.0,1.1,1.0,29.0,20,11.0,5.0,19.7,1.0,0.0,0.0,0,10,20,4,14,1,0,0
1306,28,3.0,1.0,1.4,1.2,44.0,20,15.0,5.0,16.8,1.0,0.0,0.0,1,16,17,5,14,1,0,0
1307,29,1.0,1.0,0.4,1.3,50.0,20,9.0,1.0,23.2,0.0,0.0,0.0,0,4,17,5,14,0,0,1
1308,30,2.0,3.0,1.4,1.2,31.0,20,14.0,6.0,16.8,1.0,0.0,0.0,1,11,19,5,14,0,1,0
1309,31,4.0,0.0,2.1,0.7,33.0,20,13.0,6.0,18.5,0.0,0.0,0.0,0,8,15,6,14,1,0,0
1310,0,0.0,1.0,0.4,1.1,38.0,7,9.0,2.0,21.9,0.0,0.0,0.0,1,0,14,6,14,0,1,0
1311,22,1.0,0.0,0.8,1.1,21.0,20,8.0,3.0,15.0,0.0,0.0,0.0,0,17,16,6,14,1,0,0
1312,33,1.0,3.0,0.3,3.0,26.0,20,8.0,1.0,23.0,0.0,0.0,0.0,0,11,12,5,14,0,1,0
1313,34,0.0,0.0,0.9,1.4,29.0,20,11.0,4.0,17.9,0.0,0.0,0.0,1,4,17,5,14,0,0,1
1314,35,0.0,5.0,0.1,1.6,32.0,12,3.0,0.0,31.0,0.0,0.0,0.0,0,10,16,6,14,0,1,0
1315,36,1.0,0.0,0.8,0.9,32.0,20,12.0,2.0,22.2,1.0,0.0,0.0,1,13,16,6,14,1,0,0
1316,37,0.0,1.0,0.4,2.0,29.0,20,5.0,0.0,18.1,0.0,0.0,0.0,0,5,15,5,14,0,1,0
1317,1,1.0,1.0,1.0,2.1,44.0,20,13.0,2.0,17.0,0.0,0.0,0.0,1,19,14,6,14,0,0,1
1318,2,3.0,2.0,1.5,1.8,30.0,20,12.0,9.0,18.6,1.0,0.0,0.0,0,18,15,5,14,1,0,0
1319,3,2.0,1.0,2.4,1.8,35.0,20,21.0,9.0,19.4,0.0,0.0,0.0,1,2,15,5,14,1,0,0
1320,4,0.0,2.0,0.6,2.3,39.0,20,11.0,5.0,19.9,1.0,0.0,0.0,0,1,20,0,14,0,1,0
1321,5,2.0,2.0,0.3,2.4,25.0,20,6.0,3.0,26.2,2.0,0.0,0.0,1,12,12,5,14,0,0,1
1322,7,2.0,1.0,0.9,1.7,46.0,20,12.0,6.0,17.0,0.0,0.0,0.0,1,16,14,6,14,1,0,0
1323,9,1.0,0.0,0.5,1.3,43.0,7,8.0,3.0,23.6,0.0,0.0,0.0,1,6,15,5,14,1,0,0
1324,10,1.0,4.0,0.8,1.9,28.0,7,7.0,2.0,18.9,0.0,0.0,0.0,0,13,17,3,14,0,1,0
1325,12,1.0,2.0,1.8,2.9,43.0,7,20.0,5.0,16.5,0.0,0.0,0.0,1,7,15,5,14,0,1,0
1326,13,0.0,3.0,0.7,2.6,24.0,4,5.0,2.0,21.1,0.0,0.0,0.0,1,10,15,2,14,0,1,0
1327,14,1.0,1.0,0.2,1.6,35.0,20,5.0,1.0,25.1,0.0,0.0,0.0,0,19,15,5,14,0,0,1
1328,15,1.0,0.0,0.6,2.4,31.0,20,7.0,2.0,17.3,0.0,0.0,0.0,1,5,17,5,14,1,0,0
1329,16,2.0,2.0,1.3,1.8,45.0,20,9.0,3.0,13.4,0.0,0.0,0.0,0,7,19,1,14,0,0,1
1330,18,0.0,4.0,0.9,2.6,32.0,20,10.0,2.0,19.5,1.0,0.0,0.0,0,0,16,6,14,0,1,0
1331,19,0.0,1.0,0.2,1.6,55.0,20,8.0,2.0,24.5,0.0,0.0,0.0,0,6,15,5,14,0,1,0
1332,21,1.0,0.0,2.8,0.6,61.0,17,13.0,6.0,14.5,0.0,0.0,1.0,0,16,15,5,14,1,0,0
1333,24,1.0,1.0,0.9,1.6,52.0,16,13.0,3.0,20.9,0.0,0.0,0.0,1,1,18,2,14,0,0,1
1334,25,4.0,1.0,1.8,1.6,45.0,12,12.0,7.0,18.4,0.0,0.0,0.0,0,2,18,2,14,1,0,0
1335,26,2.0,2.0,1.4,2.1,57.0,12,11.0,4.0,21.5,1.0,0.0,0.0,1,18,14,6,14,0,0,1
1336,27,0.0,5.0,0.3,2.8,27.0,16,6.0,1.0,20.8,0.0,0.0,0.0,0,12,18,2,14,0,1,0
1337,29,1.0,3.0,1.1,1.5,52.0,19,22.0,6.0,20.7,1.0,0.0,0.0,1,17,18,2,14,0,1,0
1338,30,0.0,0.0,0.9,0.8,39.0,7,12.0,1.0,14.5,0.0,0.0,0.0,0,4,18,0,14,0,0,1
1339,31,1.0,3.0,0.1,0.6,26.0,7,3.0,2.0,21.2,0.0,0.0,0.0,1,11,16,6,14,0,1,0
1340,0,2.0,0.0,1.6,1.0,42.0,17,15.0,2.0,17.6,1.0,0.0,0.0,0,18,20,5,14,1,0,0
1341,11,0.0,3.0,0.5,1.8,47.0,17,6.0,0.0,21.3,0.0,0.0,0.0,1,4,14,6,14,0,1,0
1342,22,1.0,1.0,1.0,2.9,34.0,20,5.0,0.0,19.1,0.0,1.0,1.0,0,17,14,6,14,0,0,1
1343,33,1.0,4.0,0.9,2.3,37.0,10,7.0,4.0,20.6,0.0,0.0,0.0,1,13,20,5,14,0,1,0
1344,34,1.0,1.0,0.3,0.7,37.0,19,5.0,2.0,21.2,1.0,0.0,0.0,0,19,16,6,14,0,0,1
1345,35,2.0,1.0,2.9,1.5,39.0,19,10.0,3.0,17.8,0.0,1.0,1.0,1,7,14,6,14,1,0,0
1346,36,0.0,2.0,0.3,0.7,39.0,19,4.0,2.0,15.2,1.0,0.0,0.0,0,16,20,4,14,0,1,0
1347,37,0.0,2.0,0.3,1.5,30.0,20,8.0,1.0,23.7,0.0,0.0,0.0,1,5,12,5,14,0,1,0
1348,1,2.0,0.0,1.3,0.6,43.0,17,14.0,7.0,19.5,2.0,0.0,0.0,0,6,20,4,14,1,0,0
1349,4,2.0,5.0,1.5,2.7,32.0,17,10.0,4.0,13.9,1.0,0.0,0.0,0,9,18,2,14,0,1,0
1350,5,1.0,1.0,1.4,1.0,49.0,17,11.0,4.0,22.3,2.0,1.0,1.0,1,8,20,5,14,0,0,1
1351,6,0.0,2.0,0.3,3.0,26.0,20,7.0,2.0,21.2,0.0,0.0,0.0,0,12,20,5,14,0,1,0
1352,7,0.0,0.0,0.5,1.4,28.0,20,8.0,2.0,17.0,0.0,0.0,0.0,1,11,20,2,14,0,0,1
1353,8,1.0,2.0,0.5,0.6,44.0,20,8.0,2.0,15.1,0.0,0.0,0.0,1,10,14,6,14,0,1,0
1354,10,0.0,3.0,0.2,2.4,34.0,17,4.0,1.0,17.3,0.0,0.0,0.0,0,0,20,0,14,0,1,0
1355,2,0.0,2.0,0.5,2.3,42.0,19,7.0,1.0,14.5,0.0,0.0,0.0,0,1,20,5,14,0,1,0
1356,12,1.0,2.0,1.4,0.7,42.0,16,22.0,5.0,22.0,4.0,0.0,0.0,1,9,18,1,14,0,1,0
1357,13,2.0,0.0,1.7,0.8,40.0,13,13.0,3.0,17.1,2.0,0.0,0.0,0,7,12,5,14,1,0,0
1358,14,1.0,2.0,1.9,0.7,61.0,13,21.0,5.0,16.2,1.0,0.0,0.0,1,6,20,1,14,0,1,0
1359,15,3.0,2.0,0.7,1.3,27.0,13,6.0,4.0,16.1,1.0,0.0,0.0,1,16,15,5,14,1,0,0
1360,16,0.0,2.0,0.6,2.2,36.0,15,10.0,4.0,20.5,1.0,0.0,0.0,0,5,20,0,14,0,1,0
1361,17,1.0,3.0,0.4,1.7,29.0,13,10.0,6.0,23.0,0.0,0.0,0.0,0,13,19,6,14,0,1,0
1362,18,1.0,1.0,1.7,1.1,48.0,15,19.0,6.0,18.9,1.0,0.0,0.0,1,19,20,5,14,0,0,1
1363,20,1.0,1.0,1.5,0.9,49.0,15,12.0,3.0,15.8,0.0,0.0,0.0,1,1,20,4,14,0,0,1
1364,21,0.0,3.0,0.1,0.9,35.0,15,3.0,1.0,19.5,0.0,0.0,0.0,0,4,20,5,14,0,1,0
1365,23,2.0,2.0,3.4,2.7,42.0,19,22.0,6.0,13.9,0.0,0.0,0.0,1,17,14,6,14,0,0,1
1366,25,3.0,2.0,2.2,1.9,34.0,19,16.0,6.0,19.1,0.0,0.0,0.0,1,18,12,5,14,1,0,0
1367,26,1.0,1.0,1.0,2.4,32.0,19,7.0,4.0,16.0,0.0,0.0,0.0,0,11,12,5,14,0,0,1
1368,27,0.0,2.0,0.3,2.0,39.0,19,5.0,1.0,20.4,0.0,0.0,0.0,1,0,14,6,14,0,1,0
1369,28,4.0,2.0,2.7,2.2,32.0,19,14.0,6.0,17.2,2.0,0.0,0.0,0,10,20,4,14,1,0,0
1370,29,3.0,4.0,2.2,1.5,18.0,19,9.0,3.0,17.8,1.0,1.0,2.0,1,12,20,4,14,0,1,0
1371,31,2.0,0.0,1.3,1.0,36.0,19,9.0,3.0,21.4,0.0,1.0,1.0,0,8,16,6,14,1,0,0
1372,36,2.0,2.0,1.5,1.2,62.0,17,11.0,1.0,19.9,0.0,1.0,1.0,1,14,16,6,16,0,0,1
1373,1,1.0,1.0,0.3,1.2,48.0,10,6.0,1.0,19.5,1.0,0.0,0.0,0,4,13,6,16,0,0,1
1374,3,0.0,3.0,0.4,2.0,39.0,12,5.0,0.0,15.7,1.0,0.0,0.0,0,11,15,5,16,0,1,0
1375,4,4.0,1.0,2.0,0.2,67.0,12,17.0,5.0,15.6,0.0,0.0,0.0,1,7,13,6,16,1,0,0
1376,5,1.0,2.0,1.3,1.4,26.0,20,7.0,2.0,9.2,0.0,0.0,0.0,0,12,20,2,16,0,1,0
1377,6,1.0,1.0,1.5,0.9,51.0,12,15.0,3.0,16.3,0.0,0.0,0.0,0,2,13,6,16,0,0,1
1378,7,1.0,1.0,1.3,0.7,33.0,12,6.0,3.0,18.4,0.0,0.0,0.0,1,0,12,6,16,0,0,1
1379,8,1.0,4.0,1.5,1.8,53.0,12,11.0,4.0,14.7,1.0,0.0,0.0,1,10,19,2,16,0,1,0
1380,9,0.0,1.0,0.5,1.4,46.0,4,6.0,2.0,16.6,0.0,0.0,0.0,0,5,15,5,16,0,1,0
1381,12,2.0,5.0,0.8,3.0,43.0,10,16.0,6.0,18.5,0.0,0.0,0.0,0,17,12,1,16,0,1,0
1382,13,0.0,0.0,0.6,1.7,46.0,12,8.0,3.0,15.9,1.0,0.0,0.0,0,13,17,5,16,0,0,1
1383,14,1.0,2.0,0.4,1.3,60.0,12,10.0,3.0,20.8,0.0,0.0,0.0,1,6,19,1,16,0,1,0
1384,16,1.0,1.0,0.8,1.2,41.0,12,10.0,4.0,22.3,0.0,0.0,0.0,1,17,16,6,16,0,0,1
1385,17,1.0,1.0,1.4,1.1,66.0,12,18.0,3.0,21.2,1.0,0.0,0.0,1,4,19,2,16,0,0,1
1386,19,0.0,2.0,0.9,1.9,52.0,12,6.0,4.0,11.5,0.0,0.0,0.0,1,11,16,6,16,0,1,0
1387,23,0.0,3.0,0.3,1.3,63.0,12,6.0,2.0,17.7,0.0,0.0,0.0,0,14,15,5,16,0,1,0
1388,25,0.0,3.0,0.5,1.4,51.0,17,9.0,0.0,17.3,0.0,0.0,0.0,0,18,15,5,16,0,1,0
1389,26,2.0,3.0,2.0,1.6,36.0,4,15.0,7.0,16.6,0.0,0.0,0.0,0,0,14,6,16,0,1,0
1390,27,2.0,3.0,1.0,0.8,42.0,4,10.0,7.0,15.5,0.0,0.0,0.0,1,5,12,5,16,0,1,0
1391,28,0.0,0.0,0.8,0.6,46.0,4,6.0,2.0,18.0,0.0,0.0,0.0,0,10,19,3,16,0,0,1
1392,29,2.0,1.0,1.5,0.7,40.0,4,14.0,6.0,19.4,0.0,0.0,0.0,1,2,15,5,16,1,0,0
1393,30,1.0,1.0,0.7,0.5,46.0,4,11.0,5.0,22.8,2.0,0.0,0.0,0,7,17,5,16,0,0,1
1394,31,0.0,1.0,0.5,0.8,31.0,20,8.0,2.0,15.8,0.0,0.0,0.0,1,12,15,6,16,0,1,0
1395,11,1.0,2.0,1.7,1.5,43.0,17,15.0,4.0,15.4,1.0,0.0,0.0,0,7,15,5,16,0,1,0
1396,22,1.0,2.0,0.5,0.6,52.0,17,12.0,5.0,21.3,1.0,0.0,0.0,1,10,15,5,16,0,1,0
1397,32,2.0,0.0,2.7,2.4,50.0,17,18.0,5.0,20.6,0.0,0.0,1.0,0,6,15,5,16,1,0,0
1398,33,2.0,2.0,2.0,1.4,51.0,17,13.0,3.0,20.4,1.0,1.0,1.0,1,4,20,0,16,0,0,1
1399,34,0.0,3.0,0.3,1.7,39.0,10,7.0,1.0,16.0,0.0,0.0,0.0,0,11,15,5,16,0,1,0
1400,35,0.0,2.0,0.8,1.6,51.0,17,17.0,6.0,21.6,1.0,0.0,0.0,0,19,15,5,16,0,1,0
1401,36,0.0,3.0,1.6,2.9,35.0,4,15.0,6.0,19.7,1.0,0.0,0.0,1,5,14,6,16,0,1,0
1402,37,0.0,0.0,0.5,0.9,42.0,17,8.0,4.0,23.4,1.0,0.0,0.0,0,2,15,5,16,0,0,1
1403,1,0.0,0.0,1.1,0.4,50.0,17,22.0,4.0,19.0,0.0,0.0,0.0,1,14,15,5,16,0,0,1
1404,2,1.0,6.0,2.0,2.2,34.0,14,12.0,5.0,18.7,0.0,1.0,1.0,0,12,15,6,16,0,1,0
1405,4,2.0,3.0,1.3,1.3,62.0,12,19.0,8.0,19.6,0.0,0.0,0.0,0,8,15,5,16,0,1,0
1406,5,2.0,2.0,0.7,1.1,40.0,3,16.0,6.0,24.6,4.0,0.0,0.0,1,13,17,5,16,0,0,1
1407,6,1.0,3.0,1.7,1.6,48.0,12,18.0,5.0,17.3,0.0,0.0,0.0,0,17,20,2,16,0,1,0
1408,8,3.0,2.0,1.3,1.9,34.0,4,12.0,7.0,19.3,0.0,0.0,0.0,1,0,13,6,16,1,0,0
1409,10,1.0,2.0,1.2,1.2,46.0,4,11.0,5.0,16.2,0.0,0.0,0.0,1,18,19,3,16,0,1,0
1410,12,1.0,3.0,0.2,2.5,24.0,14,5.0,4.0,19.0,0.0,0.0,0.0,1,12,14,6,16,0,1,0
1411,13,0.0,0.0,0.2,0.9,29.0,20,6.0,2.0,25.6,1.0,0.0,0.0,0,5,19,2,16,0,0,1
1412,14,2.0,1.0,1.5,1.7,29.0,4,7.0,2.0,15.2,0.0,1.0,1.0,0,10,15,5,16,1,0,0
1413,15,2.0,1.0,0.7,0.9,39.0,7,11.0,4.0,13.9,0.0,0.0,0.0,1,7,15,5,16,1,0,0
1414,16,1.0,1.0,1.2,1.1,58.0,7,13.0,4.0,18.8,0.0,0.0,0.0,1,6,19,2,16,0,0,1
1415,19,0.0,2.0,0.8,2.1,38.0,6,10.0,4.0,17.0,0.0,0.0,0.0,0,0,14,6,16,0,1,0
1416,20,2.0,0.0,1.3,0.8,41.0,4,14.0,4.0,18.7,1.0,0.0,0.0,1,8,19,2,16,1,0,0
1417,21,2.0,3.0,0.4,2.2,36.0,4,9.0,3.0,20.1,1.0,0.0,0.0,0,13,15,5,16,0,1,0
1418,23,2.0,1.0,2.1,1.3,37.0,4,12.0,4.0,16.9,1.0,0.0,0.0,1,17,15,5,16,1,0,0
1419,25,1.0,0.0,0.7,0.7,40.0,11,8.0,2.0,15.9,0.0,0.0,0.0,0,4,15,5,16,1,0,0
1420,26,1.0,3.0,0.9,1.9,33.0,4,11.0,1.0,18.6,0.0,0.0,0.0,1,11,20,4,16,0,1,0
1421,27,3.0,1.0,2.9,0.8,31.0,4,12.0,6.0,13.6,0.0,0.0,0.0,1,19,15,5,16,1,0,0
1422,28,1.0,3.0,1.2,1.4,56.0,4,15.0,3.0,18.1,1.0,0.0,0.0,0,14,17,5,16,0,1,0
1423,29,3.0,3.0,2.5,2.3,44.0,15,22.0,7.0,19.7,1.0,0.0,0.0,1,2,15,5,16,0,0,1
1424,30,0.0,3.0,0.5,1.9,44.0,17,11.0,1.0,19.5,0.0,0.0,0.0,0,18,15,5,16,0,1,0
1425,11,1.0,2.0,1.9,1.3,37.0,7,14.0,3.0,15.3,0.0,0.0,0.0,1,11,15,5,16,0,1,0
1426,22,2.0,0.0,1.7,0.8,49.0,11,12.0,4.0,18.0,2.0,0.0,0.0,0,4,15,5,16,1,0,0
1427,32,1.0,1.0,0.9,1.5,41.0,11,10.0,2.0,20.7,0.0,0.0,0.0,1,13,12,5,16,0,0,1
1428,34,1.0,3.0,2.5,1.2,65.0,11,24.0,5.0,19.4,0.0,1.0,1.0,1,2,20,4,16,0,1,0
1429,35,1.0,2.0,1.5,1.0,58.0,3,14.0,6.0,19.9,1.0,0.0,0.0,0,17,15,5,16,0,1,0
1430,36,1.0,4.0,1.4,1.7,43.0,15,10.0,2.0,17.3,1.0,0.0,0.0,1,5,14,6,16,0,1,0
1431,37,1.0,1.0,1.4,0.9,43.0,4,14.0,5.0,14.4,1.0,0.0,0.0,0,19,15,5,16,0,0,1
1432,1,0.0,9.0,0.3,4.6,28.0,7,6.0,3.0,22.4,1.0,0.0,0.0,1,10,20,4,16,0,1,0
1433,2,1.0,2.0,0.9,2.9,25.0,19,3.0,3.0,18.8,0.0,0.0,0.0,0,12,15,5,16,0,1,0
1434,3,1.0,2.0,0.9,1.8,47.0,4,4.0,3.0,20.1,1.0,0.0,0.0,1,7,15,5,16,0,1,0
1435,4,2.0,2.0,2.4,1.8,39.0,17,20.0,4.0,22.0,0.0,0.0,1.0,0,0,15,5,16,0,0,1
1436,7,1.0,2.0,1.7,0.9,54.0,17,19.0,4.0,16.0,2.0,0.0,0.0,0,14,14,6,16,0,1,0
1437,8,0.0,1.0,0.9,0.9,57.0,17,11.0,2.0,17.1,1.0,0.0,0.0,1,18,17,5,16,0,1,0
1438,9,3.0,1.0,2.8,1.1,44.0,17,17.0,8.0,14.9,2.0,0.0,0.0,0,1,15,5,16,1,0,0
1439,10,2.0,0.0,1.1,0.7,34.0,17,5.0,3.0,15.5,0.0,0.0,0.0,0,5,15,3,16,1,0,0
1440,12,1.0,1.0,1.4,0.3,59.0,17,14.0,5.0,15.8,1.0,0.0,0.0,1,6,15,5,16,0,0,1
1441,13,1.0,0.0,1.3,0.9,41.0,17,12.0,3.0,15.3,0.0,0.0,0.0,1,17,15,2,16,1,0,0
1442,14,2.0,1.0,2.1,0.7,43.0,17,16.0,9.0,16.2,1.0,0.0,0.0,0,10,15,5,16,1,0,0
1443,15,2.0,3.0,0.7,2.4,53.0,17,11.0,5.0,13.7,0.0,0.0,0.0,1,19,15,5,16,0,1,0
1444,16,2.0,0.0,1.1,0.6,55.0,17,15.0,6.0,21.7,0.0,0.0,0.0,0,6,19,1,16,1,0,0
1445,17,0.0,4.0,0.8,3.2,38.0,17,17.0,4.0,18.7,0.0,0.0,0.0,0,11,15,5,16,0,1,0
1446,19,2.0,0.0,2.6,0.5,46.0,17,28.0,9.0,18.9,1.0,0.0,0.0,1,1,15,5,16,1,0,0
1447,20,1.0,3.0,0.7,2.3,65.0,17,10.0,2.0,17.7,0.0,0.0,0.0,0,18,15,5,16,0,1,0
1448,21,0.0,1.0,0.6,2.8,39.0,17,6.0,3.0,15.8,0.0,0.0,0.0,1,14,15,5,16,0,1,0
1449,24,0.0,2.0,0.9,1.9,53.0,17,12.0,3.0,16.6,0.0,0.0,0.0,1,0,18,3,16,0,1,0
1450,26,1.0,0.0,0.6,3.2,27.0,17,8.0,4.0,23.5,1.0,0.0,0.0,1,12,19,6,16,1,0,0
1451,27,1.0,1.0,2.4,1.0,61.0,17,15.0,4.0,17.6,2.0,0.0,1.0,0,7,18,3,16,0,0,1
1452,28,2.0,2.0,1.6,1.5,52.0,17,9.0,5.0,11.6,0.0,0.0,0.0,0,13,20,0,16,0,0,1
1453,29,1.0,1.0,2.5,0.7,67.0,17,21.0,5.0,18.1,1.0,0.0,0.0,1,4,20,3,16,0,0,1
1454,30,2.0,0.0,2.5,0.5,56.0,17,15.0,7.0,18.3,0.0,0.0,1.0,0,2,14,6,16,1,0,0
1455,0,0.0,1.0,0.9,1.1,69.0,17,9.0,5.0,15.3,2.0,0.0,0.0,0,6,15,5,16,0,1,0
1456,11,2.0,5.0,2.0,2.1,51.0,17,13.0,6.0,20.0,1.0,1.0,1.0,1,17,12,6,16,0,1,0
1457,33,3.0,3.0,1.9,1.8,47.0,17,13.0,6.0,17.1,0.0,0.0,0.0,0,5,15,5,16,0,0,1
1458,34,2.0,0.0,0.7,0.4,54.0,17,13.0,6.0,17.4,0.0,0.0,0.0,1,7,14,6,16,1,0,0
1459,35,4.0,3.0,0.7,1.9,44.0,17,9.0,4.0,18.4,2.0,0.0,0.0,0,1,12,6,16,1,0,0
1460,36,2.0,0.0,0.7,0.3,61.0,17,15.0,7.0,18.9,0.0,0.0,0.0,1,14,20,4,16,1,0,0
1461,37,1.0,1.0,1.0,1.5,54.0,17,7.0,2.0,15.9,0.0,0.0,0.0,0,19,20,0,16,0,0,1
1462,1,2.0,3.0,0.5,2.1,50.0,17,10.0,5.0,19.4,1.0,0.0,0.0,1,13,14,6,16,0,1,0
1463,2,2.0,1.0,1.4,1.9,52.0,17,9.0,2.0,19.2,0.0,1.0,1.0,0,4,20,0,16,1,0,0
1464,4,1.0,1.0,1.2,0.6,64.0,17,13.0,3.0,23.5,0.0,0.0,0.0,0,0,18,2,16,0,0,1
1465,5,0.0,1.0,0.7,0.9,48.0,17,9.0,3.0,15.1,0.0,0.0,0.0,1,12,15,5,16,0,1,0
1466,6,0.0,0.0,0.2,0.7,53.0,17,3.0,2.0,22.4,1.0,0.0,0.0,0,8,15,5,16,0,0,1
1467,7,0.0,0.0,0.6,1.2,62.0,17,8.0,3.0,20.7,1.0,0.0,0.0,1,18,18,1,16,0,0,1
1468,8,1.0,0.0,0.4,1.5,34.0,17,7.0,2.0,25.1,0.0,0.0,0.0,1,11,20,0,16,1,0,0
1469,10,0.0,2.0,0.6,2.2,53.0,17,8.0,3.0,17.3,0.0,0.0,0.0,0,10,20,5,16,0,1,0
1470,12,1.0,3.0,0.8,2.2,58.0,17,13.0,5.0,17.5,1.0,0.0,0.0,1,0,20,1,16,0,1,0
1471,13,0.0,1.0,1.9,0.6,59.0,17,20.0,4.0,18.0,1.0,0.0,0.0,1,1,20,5,16,0,1,0
1472,14,0.0,9.0,0.5,4.7,26.0,17,3.0,1.0,21.6,1.0,0.0,0.0,0,13,20,1,16,0,1,0
1473,15,2.0,3.0,1.3,0.7,73.0,17,14.0,5.0,16.1,1.0,0.0,0.0,0,14,15,5,16,0,1,0
1474,16,1.0,2.0,0.8,1.1,51.0,17,7.0,3.0,17.8,0.0,0.0,0.0,1,19,12,6,16,0,1,0
1475,17,1.0,1.0,0.6,1.2,30.0,17,4.0,1.0,9.6,0.0,0.0,0.0,1,5,12,5,16,0,0,1
1476,9,0.0,3.0,0.9,1.3,54.0,17,13.0,5.0,18.6,0.0,0.0,0.0,0,9,18,1,16,0,1,0
1477,18,0.0,1.0,0.6,1.2,53.0,17,9.0,1.0,16.7,0.0,0.0,0.0,0,7,20,0,16,0,1,0
1478,26,2.0,5.0,1.6,2.6,42.0,17,10.0,5.0,21.5,2.0,1.0,1.0,0,12,18,2,16,0,1,0
1479,20,1.0,2.0,0.6,0.8,59.0,17,9.0,4.0,19.2,1.0,0.0,0.0,1,4,12,6,16,0,1,0
1480,21,1.0,2.0,0.8,1.4,38.0,17,10.0,5.0,19.3,0.0,0.0,0.0,0,17,18,2,16,0,1,0
